ID;Player;Age;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Pos;3P Dependency;2P Dependency;FT Dependency;PTS/MP;AST/MP;TRB/MP;STL/MP;BLK/MP;AST/TOV;Rebound Ratio;PTS/FGA;FT Rate;Usage Rate;PIE
545;Terrence Ross;30.8;47.2;4.5;21.2;3.3;7.8;0.4;1.4;4.2;0.3;1.8;3.6;0.5;0.5;0.8;1.0;0.8;0.4;2.2;2.6;1.6;0.5;0.2;0.8;1.5;8.8;SG;0.477;0.409;0.091;0.415;0.075;0.123;0.024;0.009;2.0;0.055;1.128;0.128;0.426;8.2
546;Terry Rozier;28.4;51.6;51.2;33.9;7.3;16.8;0.4;2.6;7.2;0.4;4.7;9.5;0.5;0.5;2.7;3.1;0.9;0.7;3.4;4.1;5.3;1.1;0.3;1.7;1.7;20.0;SG;0.39;0.47;0.135;0.59;0.156;0.121;0.032;0.009;3.118;0.079;1.19;0.185;0.586;19.2
547;Terry Taylor;23.0;30.2;2.8;11.2;1.8;3.2;0.5;0.2;0.7;0.3;1.6;2.5;0.6;0.6;0.4;0.6;0.7;1.3;1.0;2.4;0.6;0.2;0.2;0.4;1.0;4.2;SG;0.143;0.762;0.095;0.375;0.054;0.214;0.018;0.018;1.5;0.076;1.312;0.187;0.345;5.5
548;Thaddeus Young;33.8;35.7;3.8;15.3;2.4;4.4;0.6;0.2;0.6;0.2;2.2;3.8;0.6;0.6;0.3;0.7;0.5;1.4;2.2;3.6;1.9;0.9;0.2;0.8;1.6;5.4;PF;0.111;0.815;0.056;0.353;0.124;0.235;0.059;0.013;2.375;0.101;1.227;0.159;0.36;8.8
549;Thanasis Antetokounmpo;30.0;39.7;2.0;6.7;0.8;1.6;0.5;0.0;0.2;0.0;0.8;1.4;0.6;0.5;0.3;0.6;0.4;0.5;0.8;1.2;0.5;0.2;0.2;0.4;0.9;2.0;SF;0.0;0.8;0.15;0.299;0.075;0.179;0.03;0.03;1.25;0.033;1.25;0.375;0.338;2.7
550;Theo Pinson;27.0;40.0;1.0;8.1;0.8;2.2;0.4;0.6;1.6;0.4;0.2;0.6;0.4;0.5;0.3;0.3;0.8;0.3;1.3;1.6;1.2;0.2;0.0;0.3;0.9;2.4;SG;0.75;0.167;0.125;0.296;0.148;0.198;0.025;0.0;4.0;0.04;1.091;0.136;0.325;3.7
551;Thomas Bryant;25.0;41.2;16.0;16.9;3.5;5.8;0.6;0.4;1.1;0.3;3.1;4.6;0.7;0.6;1.5;1.8;0.8;1.3;3.8;5.0;0.7;0.3;0.6;0.6;1.6;8.8;C;0.136;0.705;0.17;0.521;0.041;0.296;0.018;0.036;1.167;0.124;1.517;0.31;0.426;12.3
552;Théo Maledon;20.5;47.5;7.0;18.6;2.3;6.0;0.4;0.8;2.6;0.3;1.6;3.4;0.5;0.5;1.4;1.8;0.8;0.4;2.4;2.7;2.8;0.7;0.2;1.3;1.4;6.9;PG;0.348;0.464;0.203;0.371;0.151;0.145;0.038;0.011;2.154;0.059;1.15;0.3;0.435;8.0
553;Tim Hardaway Jr.;30.0;64.0;25.7;28.9;4.9;12.3;0.4;2.7;7.5;0.4;2.2;4.8;0.5;0.5;1.8;2.3;0.8;0.3;3.2;3.5;1.9;0.7;0.1;0.8;1.6;14.3;SG;0.566;0.308;0.126;0.495;0.066;0.121;0.024;0.003;2.375;0.055;1.163;0.187;0.488;11.8
554;Timothé Luwawu-Cabarrot;26.0;52.0;18.0;13.2;1.4;3.6;0.4;0.8;2.3;0.4;0.6;1.2;0.5;0.5;0.7;0.8;0.9;0.3;1.3;1.6;0.8;0.3;0.1;0.4;1.5;4.4;SF;0.545;0.273;0.159;0.333;0.061;0.121;0.023;0.008;2.0;0.031;1.222;0.222;0.33;4.5
555;Tobias Harris;30.0;72.3;72.3;33.8;6.4;13.0;0.5;1.5;4.0;0.4;4.9;9.0;0.5;0.5;2.2;2.5;0.9;1.0;5.3;6.3;3.0;0.8;0.6;1.4;1.9;16.4;PF;0.274;0.598;0.134;0.485;0.089;0.186;0.024;0.018;2.143;0.087;1.262;0.192;0.459;18.8
556;Tomá Satoransk?;30.0;36.3;8.7;16.8;1.4;3.5;0.4;0.2;1.0;0.2;1.1;2.6;0.4;0.4;0.8;1.0;0.8;0.5;1.9;2.4;3.5;0.5;0.1;0.8;1.3;3.8;SG;0.158;0.579;0.211;0.226;0.208;0.143;0.03;0.006;4.375;0.066;1.086;0.286;0.282;7.2
557;Tony Bradley;24.0;55.0;7.0;10.0;1.3;2.2;0.6;0.0;0.0;0.0;1.3;2.2;0.6;0.6;0.3;0.5;0.7;1.2;2.2;3.4;0.5;0.2;0.6;0.6;1.1;3.0;C;0.0;0.867;0.1;0.3;0.05;0.34;0.02;0.06;0.833;0.062;1.364;0.227;0.302;6.0
558;Tony Snell;30.0;45.5;11.0;15.0;1.1;2.9;0.4;0.7;2.2;0.3;0.4;0.7;0.6;0.5;0.1;0.1;1.0;0.3;1.6;1.9;0.5;0.2;0.2;0.4;1.2;3.0;SG;0.7;0.267;0.033;0.2;0.033;0.127;0.013;0.013;1.25;0.042;1.034;0.034;0.223;3.6
559;Torrey Craig;31.6;57.6;21.2;21.2;2.5;5.6;0.4;1.1;3.1;0.4;1.4;2.6;0.6;0.5;0.5;0.7;0.7;1.3;3.1;4.3;1.2;0.6;0.5;0.8;2.1;6.6;SF;0.5;0.424;0.076;0.311;0.057;0.203;0.028;0.024;1.5;0.076;1.179;0.125;0.316;9.2
560;Toumani Camara;23.0;70.0;49.0;24.8;2.8;6.3;0.4;0.8;2.5;0.3;2.0;3.8;0.5;0.5;1.1;1.4;0.8;2.0;2.9;4.9;1.2;0.9;0.5;1.2;2.5;7.5;PF;0.32;0.533;0.147;0.302;0.048;0.198;0.036;0.02;1.0;0.07;1.19;0.222;0.327;10.0
561;Trae Young;24.0;67.7;67.7;35.2;8.5;19.3;0.4;2.8;7.7;0.4;5.7;11.7;0.5;0.5;6.9;7.9;0.9;0.6;2.5;3.2;10.2;1.1;0.1;4.2;1.7;26.8;PG;0.313;0.425;0.257;0.761;0.29;0.091;0.031;0.003;2.429;0.046;1.389;0.409;0.766;25.3
562;Trayce Jackson-Davis;23.0;68.0;16.0;16.6;3.4;4.9;0.7;0.0;0.0;0.0;3.4;4.9;0.7;0.7;1.1;1.9;0.6;2.0;3.0;5.0;1.2;0.4;1.1;0.7;1.6;7.9;PF;0.0;0.861;0.139;0.476;0.072;0.301;0.024;0.066;1.714;0.074;1.612;0.388;0.388;12.6
563;Tre Jones;23.0;71.3;41.3;24.5;3.8;7.9;0.5;0.5;1.8;0.3;3.3;6.0;0.5;0.5;1.5;1.8;0.8;0.7;2.5;3.2;5.4;1.0;0.1;1.3;1.2;9.6;PG;0.156;0.688;0.156;0.392;0.22;0.131;0.041;0.004;4.154;0.045;1.215;0.228;0.408;13.6
564;Tre Mann;21.2;49.0;21.8;23.9;3.7;8.7;0.4;1.3;3.8;0.4;2.4;4.9;0.5;0.5;1.1;1.4;0.8;0.5;2.8;3.3;3.1;1.1;0.2;1.4;1.5;9.8;PG;0.398;0.49;0.112;0.41;0.13;0.138;0.046;0.008;2.214;0.067;1.126;0.161;0.448;10.8
565;Trendon Watford;22.0;57.7;8.0;16.9;2.8;5.2;0.5;0.3;1.0;0.3;2.5;4.3;0.6;0.6;1.3;1.7;0.8;0.9;2.8;3.7;1.7;0.5;0.4;1.0;2.0;7.3;SF;0.123;0.685;0.178;0.432;0.101;0.219;0.03;0.024;1.7;0.064;1.404;0.327;0.411;9.8
566;Trent Forrest;24.0;40.3;3.0;11.9;1.1;2.5;0.4;0.1;0.3;0.1;1.0;2.2;0.5;0.4;0.3;0.4;0.7;0.3;1.3;1.5;2.0;0.4;0.1;0.7;0.7;2.6;PG;0.115;0.769;0.115;0.218;0.168;0.126;0.034;0.008;2.857;0.04;1.04;0.16;0.284;4.5
567;Trevor Ariza;36.0;24.0;11.0;19.3;1.4;4.1;0.3;0.8;3.1;0.3;0.5;1.0;0.5;0.4;0.4;0.8;0.6;0.4;3.0;3.4;1.1;0.5;0.3;0.5;0.8;4.0;SF;0.6;0.25;0.1;0.207;0.057;0.176;0.026;0.016;2.2;0.142;0.976;0.195;0.257;5.7
568;Trey Burke;29.0;42.0;0.0;10.5;2.0;5.1;0.4;0.6;2.0;0.3;1.4;3.2;0.4;0.5;0.5;0.5;0.9;0.1;0.7;0.8;1.4;0.3;0.0;0.6;0.9;5.1;PG;0.353;0.549;0.098;0.486;0.133;0.076;0.029;0.0;2.333;0.019;1.0;0.098;0.564;3.9
569;Trey Jemison;24.0;24.0;14.0;23.9;3.2;5.6;0.6;0.0;0.0;0.0;3.2;5.6;0.6;0.6;0.8;1.0;0.8;2.7;2.9;5.6;1.2;0.5;1.2;1.4;2.9;7.1;C;0.0;0.901;0.113;0.297;0.05;0.234;0.021;0.05;0.857;0.233;1.268;0.179;0.311;11.6
570;Trey Lyles;26.6;56.4;9.2;19.9;3.1;6.7;0.5;1.1;3.1;0.3;2.1;3.7;0.6;0.5;2.0;2.5;0.8;1.1;3.7;4.8;1.1;0.4;0.4;0.9;1.5;9.3;PF;0.355;0.452;0.215;0.467;0.055;0.241;0.02;0.02;1.222;0.085;1.388;0.373;0.437;11.0
571;Trey Murphy III;22.0;66.0;29.7;24.8;3.8;8.5;0.4;2.2;5.7;0.4;1.6;2.8;0.5;0.6;1.7;1.9;0.9;0.7;2.9;3.6;1.4;0.8;0.4;0.6;1.4;11.6;SF;0.569;0.276;0.147;0.468;0.056;0.145;0.032;0.016;2.333;0.055;1.365;0.224;0.401;12.3
572;Tristan Thompson;30.5;39.8;3.0;14.6;2.2;4.0;0.6;0.0;0.0;0.3;2.2;4.0;0.6;0.6;0.9;1.8;0.5;2.0;2.8;4.7;0.7;0.4;0.4;0.7;1.6;5.3;PF;0.0;0.83;0.17;0.363;0.048;0.322;0.027;0.027;1.0;0.121;1.325;0.45;0.376;8.2
573;Troy Brown Jr.;23.4;52.0;16.4;16.9;1.7;4.4;0.4;0.9;2.6;0.3;0.8;1.8;0.5;0.5;0.5;0.6;0.8;0.5;2.4;3.0;1.1;0.5;0.1;0.5;0.9;4.8;SF;0.563;0.333;0.104;0.284;0.065;0.178;0.03;0.006;2.2;0.056;1.091;0.136;0.306;6.1
574;Ty Jerome;24.5;46.5;3.0;17.4;2.6;6.1;0.4;1.0;3.0;0.3;1.6;3.2;0.5;0.5;0.8;1.0;0.9;0.3;1.4;1.6;2.6;0.6;0.1;0.8;1.4;7.0;SG;0.429;0.457;0.114;0.402;0.149;0.092;0.034;0.006;3.25;0.037;1.148;0.164;0.422;7.5
575;TyTy Washington Jr.;21.0;31.0;2.0;14.0;1.9;5.2;0.4;0.6;2.6;0.2;1.3;2.6;0.5;0.4;0.3;0.6;0.6;0.1;1.4;1.5;1.5;0.5;0.1;0.5;0.9;4.7;PG;0.383;0.553;0.064;0.336;0.107;0.107;0.036;0.007;3.0;0.048;0.904;0.115;0.426;4.2
576;Tyler Cook;24.0;20.0;2.0;10.0;1.2;1.9;0.6;0.0;0.0;0.0;1.2;1.9;0.6;0.6;1.1;1.6;0.7;0.8;1.9;2.7;0.2;0.2;0.2;0.4;1.4;3.4;PF;0.0;0.706;0.324;0.34;0.02;0.27;0.02;0.02;0.5;0.135;1.789;0.842;0.3;5.1
577;Tyler Herro;23.0;58.3;39.0;33.7;7.5;17.0;0.4;2.9;7.5;0.4;4.6;9.5;0.5;0.5;2.6;2.9;0.9;0.5;4.8;5.2;4.2;0.7;0.1;2.4;1.5;20.5;SG;0.424;0.449;0.127;0.608;0.125;0.154;0.021;0.003;1.75;0.091;1.206;0.171;0.614;18.6
578;Tyrese Haliburton;21.6;55.8;55.6;34.3;6.3;13.2;0.5;2.4;6.1;0.4;3.9;7.1;0.5;0.6;2.5;2.9;0.9;0.7;3.3;4.0;9.3;1.6;0.6;2.6;1.4;17.6;SG-PG;0.409;0.443;0.142;0.513;0.271;0.117;0.047;0.017;3.577;0.072;1.333;0.22;0.498;23.2
579;Tyrese Maxey;22.0;68.3;61.7;35.5;7.6;16.3;0.5;2.5;6.1;0.4;5.2;10.1;0.5;0.5;3.5;4.1;0.9;0.4;2.9;3.3;4.7;0.8;0.3;1.4;2.2;21.2;PG;0.354;0.491;0.165;0.597;0.132;0.093;0.023;0.008;3.357;0.048;1.301;0.252;0.549;19.6
580;Tyus Jones;26.0;73.0;37.0;24.9;4.1;8.9;0.5;1.4;3.6;0.4;2.7;5.3;0.5;0.5;0.7;0.9;0.8;0.3;2.3;2.5;5.6;1.0;0.1;0.8;0.5;10.3;PG;0.408;0.524;0.068;0.414;0.225;0.1;0.04;0.004;7.0;0.036;1.157;0.101;0.405;13.8
581;Udoka Azubuike;23.0;36.0;4.0;10.0;1.6;2.0;0.8;0.0;0.0;0.0;1.6;2.0;0.8;0.8;0.2;0.6;0.4;0.9;2.4;3.3;0.3;0.2;0.4;0.5;0.9;3.5;C;0.0;0.914;0.057;0.35;0.03;0.33;0.02;0.04;0.6;0.092;1.75;0.3;0.276;6.4
582;Usman Garuba;19.5;49.5;1.5;11.4;1.0;2.1;0.5;0.2;0.8;0.3;0.7;1.3;0.6;0.5;0.3;0.4;0.7;1.2;2.6;3.8;0.8;0.5;0.4;0.4;1.5;2.5;PF;0.24;0.56;0.12;0.219;0.07;0.333;0.044;0.035;2.0;0.077;1.19;0.19;0.235;6.4
583;Vasilije Mici?;30.0;40.0;14.0;19.6;2.7;6.2;0.4;0.7;2.6;0.3;1.9;3.6;0.5;0.5;1.0;1.3;0.8;0.2;1.2;1.5;4.4;0.5;0.1;1.7;1.1;7.0;PG;0.3;0.543;0.143;0.357;0.224;0.077;0.026;0.005;2.588;0.035;1.129;0.21;0.432;7.9
584;Victor Oladipo;30.0;42.0;2.0;26.3;3.8;9.6;0.4;1.7;5.0;0.3;2.1;4.5;0.5;0.5;1.4;1.9;0.7;0.4;2.7;3.0;3.5;1.4;0.3;2.1;2.4;10.7;SG;0.477;0.393;0.131;0.407;0.133;0.114;0.053;0.011;1.667;0.074;1.115;0.198;0.477;10.6
585;Victor Wembanyama;20.0;71.0;71.0;29.7;7.8;16.7;0.5;1.8;5.5;0.3;6.0;11.2;0.5;0.5;4.1;5.2;0.8;2.3;8.4;10.6;3.9;1.2;3.6;3.7;2.2;21.4;C;0.252;0.561;0.192;0.721;0.131;0.357;0.04;0.121;1.054;0.151;1.281;0.311;0.764;27.1
586;Vince Williams Jr.;23.0;52.0;33.0;27.6;3.3;7.3;0.4;1.5;4.0;0.4;1.7;3.3;0.5;0.6;2.0;2.5;0.8;1.1;4.4;5.6;3.4;0.9;0.7;1.8;2.6;10.0;SG;0.45;0.34;0.2;0.362;0.123;0.203;0.033;0.025;1.889;0.106;1.37;0.342;0.37;14.2
587;Vit Krejci;22.0;27.0;7.3;17.8;1.7;3.9;0.4;0.9;2.4;0.3;0.8;1.5;0.6;0.5;0.3;0.4;0.7;0.4;1.8;2.2;1.6;0.5;0.2;0.7;1.7;4.5;SG;0.6;0.356;0.067;0.253;0.09;0.124;0.028;0.011;2.286;0.081;1.154;0.103;0.268;6.0
588;Vlatko Cancar;25.0;60.0;9.0;14.8;1.8;3.8;0.5;0.7;1.9;0.4;1.1;1.9;0.6;0.6;0.6;0.7;0.9;0.4;1.7;2.1;1.3;0.4;0.2;0.6;1.4;5.0;PF;0.42;0.44;0.12;0.338;0.088;0.142;0.027;0.014;2.167;0.035;1.316;0.184;0.318;6.3
589;Walker Kessler;21.5;69.0;31.0;23.2;3.8;5.6;0.7;0.0;0.2;0.3;3.8;5.4;0.7;0.7;1.0;1.8;0.6;2.8;5.1;8.0;0.9;0.4;2.3;0.9;2.2;8.6;C;0.0;0.884;0.116;0.371;0.039;0.345;0.017;0.099;1.0;0.114;1.536;0.321;0.314;16.6
590;Wayne Ellington;34.0;43.0;9.0;18.8;2.3;5.5;0.4;1.9;4.9;0.4;0.4;0.6;0.6;0.6;0.2;0.3;0.8;0.2;1.6;1.8;0.7;0.5;0.1;0.4;1.0;6.7;SG;0.851;0.119;0.03;0.356;0.037;0.096;0.027;0.005;1.75;0.042;1.218;0.055;0.321;6.1
591;Wendell Carter Jr.;23.0;58.0;54.3;28.4;5.2;9.8;0.5;1.2;3.5;0.4;3.9;6.3;0.6;0.6;2.2;3.0;0.7;2.1;6.6;8.7;2.3;0.6;0.6;1.7;2.6;13.7;C;0.263;0.569;0.161;0.482;0.081;0.306;0.021;0.021;1.353;0.15;1.398;0.306;0.451;18.8
592;Wendell Moore Jr.;21.5;27.0;1.0;4.2;0.5;1.1;0.5;0.0;0.4;0.1;0.5;0.7;0.7;0.5;0.0;0.1;0.4;0.0;0.5;0.6;0.4;0.2;0.1;0.2;0.3;1.0;SG;0.0;1.0;0.0;0.238;0.095;0.143;0.048;0.024;2.0;0.019;0.909;0.091;0.32;1.3
593;Wenyen Gabriel;24.5;47.0;3.5;14.4;2.2;4.0;0.5;0.2;0.8;0.3;2.0;3.2;0.6;0.6;0.9;1.4;0.6;1.6;2.4;4.0;0.5;0.3;0.4;0.6;2.4;5.4;PF;0.111;0.741;0.167;0.375;0.035;0.278;0.021;0.028;0.833;0.085;1.35;0.35;0.362;7.7
594;Wesley Matthews;36.0;45.7;5.7;15.9;1.3;3.4;0.4;0.9;2.5;0.3;0.5;0.9;0.5;0.5;0.5;0.6;0.8;0.5;1.3;1.9;0.7;0.4;0.3;0.3;1.5;3.9;SG;0.692;0.256;0.128;0.245;0.044;0.119;0.025;0.019;2.333;0.039;1.147;0.176;0.249;4.6
595;Will Barton;31.7;55.7;24.3;23.1;3.6;8.7;0.4;1.6;4.3;0.4;2.0;4.5;0.4;0.5;1.0;1.2;0.8;0.4;3.0;3.3;2.8;0.6;0.3;1.3;1.2;9.7;SG;0.495;0.412;0.103;0.42;0.121;0.143;0.026;0.013;2.154;0.061;1.115;0.138;0.456;10.2
596;Willie Cauley-Stein;28.0;20.0;2.0;9.2;0.8;1.8;0.5;0.1;0.1;0.5;0.8;1.7;0.5;0.5;0.1;0.1;0.5;0.7;1.4;2.0;0.5;0.3;0.2;0.4;1.0;1.7;C;0.176;0.941;0.059;0.185;0.054;0.217;0.033;0.022;1.25;0.105;0.944;0.056;0.244;3.4
597;Willy Hernangómez;27.5;44.0;5.0;14.4;2.8;5.4;0.5;0.1;0.2;0.3;2.8;5.2;0.5;0.5;2.2;2.8;0.8;2.2;3.6;5.8;1.1;0.4;0.4;1.0;1.8;8.0;C;0.038;0.7;0.275;0.556;0.076;0.403;0.028;0.028;1.1;0.132;1.481;0.519;0.53;11.5
598;Xavier Tillman Sr.;24.4;44.4;12.2;17.0;2.3;4.8;0.5;0.3;1.1;0.2;2.0;3.7;0.6;0.5;0.6;1.1;0.5;1.4;2.5;3.8;1.4;0.9;0.6;0.6;1.4;5.4;PF;0.167;0.741;0.111;0.318;0.082;0.224;0.053;0.035;2.333;0.088;1.125;0.229;0.346;8.6
599;Yuta Watanabe;28.2;39.8;1.2;13.6;1.5;3.6;0.4;0.8;2.4;0.4;0.6;1.2;0.5;0.5;0.4;0.7;0.6;0.4;1.6;2.0;0.5;0.4;0.3;0.5;1.2;4.2;SF;0.571;0.286;0.095;0.309;0.037;0.147;0.029;0.022;1.0;0.05;1.167;0.194;0.324;4.5
600;Zach Collins;25.0;53.3;19.7;21.0;3.8;7.7;0.5;0.7;2.1;0.3;3.1;5.6;0.6;0.5;1.8;2.3;0.8;1.7;4.0;5.8;2.6;0.5;0.8;1.8;2.9;10.2;PF;0.206;0.608;0.176;0.486;0.124;0.276;0.024;0.038;1.444;0.107;1.325;0.299;0.501;13.6
601;Zach LaVine;27.0;56.3;55.7;35.2;8.0;16.9;0.5;2.6;7.0;0.4;5.4;10.0;0.5;0.5;4.3;5.1;0.9;0.4;4.3;4.8;4.2;0.8;0.3;2.4;2.1;22.9;SF;0.341;0.472;0.188;0.651;0.119;0.136;0.023;0.009;1.75;0.083;1.355;0.302;0.612;20.8
602;Zeke Nnaji;22.0;50.7;2.0;13.5;1.9;3.6;0.5;0.4;1.2;0.3;1.4;2.4;0.6;0.6;0.8;1.3;0.7;1.2;1.6;2.8;0.4;0.3;0.5;0.6;1.8;5.0;PF;0.24;0.56;0.16;0.37;0.03;0.207;0.022;0.037;0.667;0.055;1.389;0.361;0.353;6.2
603;Ziaire Williams;21.0;50.0;16.7;19.1;2.8;6.5;0.4;1.0;3.4;0.3;1.8;3.1;0.6;0.5;0.8;1.0;0.8;0.5;2.1;2.6;1.1;0.6;0.2;1.0;1.7;7.3;SF;0.411;0.493;0.11;0.382;0.058;0.136;0.031;0.01;1.1;0.052;1.123;0.154;0.416;6.9
604;Zion Williamson;22.5;49.5;49.5;32.2;9.4;15.9;0.6;0.2;0.5;0.4;9.2;15.4;0.6;0.6;5.6;7.8;0.7;1.8;4.6;6.4;4.8;1.1;0.6;3.1;2.2;24.4;PF;0.025;0.754;0.23;0.758;0.149;0.199;0.034;0.019;1.548;0.129;1.535;0.491;0.697;25.5
